Novads,Skola,Kopvērtējums,Priekšmets
Saldus novads,Saldus novada pašvaldības Ezeres vidusskola,66.69%,LAT9
Saldus novads,Saldus novada pašvaldības Kalnu vidusskola,68.67%,LAT9
Saulkrastu novads,Saulkrastu vidusskola,69.67%,LAT9
Saulkrastu novads,Zvejniekciema vidusskola,66.97%,LAT9
Sējas novads,Murjāņu sporta ģimnāzija,62.30%,LAT9
Sējas novads,Sējas pamatskola,67.77%,LAT9
Siguldas novads,Siguldas 1. pamatskola,68.84%,LAT9
Siguldas novads,Siguldas 2. vidusskola,56.50%,LAT9
Siguldas novads,Siguldas novada vidusskola,55.17%,LAT9
Siguldas novads,Siguldas Valsts ģimnāzija,79.07%,LAT9
Siguldas novads,Allažu pamatskola,66.63%,LAT9
Siguldas novads,Mores pamatskola,66.77%,LAT9
Skrīveru novads,Andreja Upīša Skrīveru vidusskola,66.48%,LAT9
Skrundas novads,Nīkrāces pamatskola,71.33%,LAT9
Skrundas novads,Oskara Kalpaka Rudbāržu pamatskola,54.44%,LAT9
Skrundas novads,Skrundas vidusskola,70.76%,LAT9
Skrundas novads,Skrundas arodvidusskola,56.00%,LAT9
Smiltenes novads,Smiltenes Centra vidusskola,72.19%,LAT9
Smiltenes novads,Bilskas pamatskola,54.50%,LAT9
Smiltenes novads,Blomes pamatskola,54.67%,LAT9
Smiltenes novads,Grundzāles pamatskola,60.14%,LAT9
Smiltenes novads,Palsmanes pamatskola,62.41%,LAT9
Stopiņu novads,Ulbrokas vidusskola,64.57%,LAT9
Stopiņu novads,Upesleju internātpamatskola – rehabilitācijas centrs,61.73%,LAT9
Strenču novads,Strenču novada vidusskola,70.79%,LAT9
Talsu novads,Stendes pamatskola,70.89%,LAT9
Talsu novads,Sabiles vidusskola,63.28%,LAT9
Talsu novads,Talsu 2. vidusskola,65.04%,LAT9
Talsu novads,Talsu Kristīgā vidusskola,74.80%,LAT9
Talsu novads,Valdemārpils vidusskola,73.18%,LAT9
Talsu novads,Talsu novada Vakara un neklātienes vidusskola,54.21%,LAT9
Talsu novads,Talsu Valsts ģimnāzija,70.50%,LAT9
Talsu novads,Laidzes pamatskola,69.11%,LAT9
Talsu novads,Laucienes pamatskola,58.36%,LAT9
Talsu novads,Laucienes pamatskolas filiāle,61.10%,LAT9
Talsu novads,Pastendes pamatskola,65.65%,LAT9
Talsu novads,Pūņu pamatskola,65.09%,LAT9
Talsu novads,Pastendes pamatskolas filiāle,46.50%,LAT9
Talsu novads,Virbu pamatskola,70.30%,LAT9
Talsu novads,Vandzenes vidusskola,67.21%,LAT9
Tērvetes novads,Bukaišu pamatskola,55.27%,LAT9
Tērvetes novads,Tērvetes pamatskola,52.60%,LAT9
Tērvetes novads,Annas Brigaderes pamatskola,62.55%,LAT9
Tukuma novads,Tukuma 2. pamatskola,63.80%,LAT9
Tukuma novads,Tukuma E. Birznieka-Upīša 1. pamatskola,55.93%,LAT9
Tukuma novads,Tukuma 2. vidusskola,61.21%,LAT9
Tukuma novads,Tukuma Vakara un neklātienes vidusskola,50.46%,LAT9
Tukuma novads,Tukuma Raiņa ģimnāzija,70.03%,LAT9
Tukuma novads,Praviņu pamatskola,55.33%,LAT9
Tukuma novads,Pūres pamatskola,55.86%,LAT9
Tukuma novads,Džūkstes pamatskola,55.20%,LAT9
Tukuma novads,Irlavas vidusskola,50.18%,LAT9
Tukuma novads,Tumes vidusskola,66.04%,LAT9
Tukuma novads,Zemgales vidusskola,63.05%,LAT9
Vaiņodes novads,Vaiņodes internātpamatskola,54.50%,LAT9
Valkas novads,Valkas pamatskola,61.76%,LAT9
Valkas novads,Valkas ģimnāzija,69.48%,LAT9
Valkas novads,Ērģemes pamatskola,30.43%,LAT9
Valkas novads,Kārķu pamatskola,66.22%,LAT9
Valkas novads,Ozolu pamatskola,55.83%,LAT9
Valkas novads,Vijciema pamatskola,71.00%,LAT9
Valmieras novads,Jaunburtnieku pamatskola,62.80%,LAT9
Valmieras novads,Jura Neikena Dikļu pamatskola,70.08%,LAT9
Valmieras novads,Kocēnu pamatskola,57.09%,LAT9
Valmieras pilsēta,Valmieras 5. vidusskola,66.62%,LAT9
Valmieras pilsēta,Valmieras Viestura vidusskola,65.22%,LAT9
Valmieras pilsēta,Valmieras 2.vidusskolas filiāle,54.78%,LAT9
Valmieras pilsēta,Valmieras Pārgaujas ģimnāzija,70.40%,LAT9
Valmieras pilsēta,Valmieras Valsts ģimnāzija,70.82%,LAT9
Valmieras pilsēta,Valmieras vājdzirdīgo bērnu internātvidusskola - attīstības centrs,57.75%,LAT9
Varakļānu novads,Varakļānu vidusskola,67.68%,LAT9
Varakļānu novads,Murmastienes pamatskola,56.67%,LAT9
Varakļānu novads,Varakļānu novada pašvaldības Stirnienes pamatskola,63.71%,LAT9
Vārkavas novads,Vanagu pamatskola,72.86%,LAT9
Vārkavas novads,Vārkavas pamatskola,68.80%,LAT9
Vārkavas novads,Vārkavas vidusskola,63.00%,LAT9
Vecpiebalgas novads,Inešu pamatskola,64.17%,LAT9
Vecpiebalgas novads,Taurenes pamatskola,59.00%,LAT9
Vecpiebalgas novads,Dzērbenes vidusskola,77.00%,LAT9
Vecpiebalgas novads,Vecpiebalgas vidusskola,57.00%,LAT9
Vecumnieku novads,Vecumnieku novada Domes Bārbeles pamatskola,68.25%,LAT9
Vecumnieku novads,Stelpes pamatskola,69.44%,LAT9
Vecumnieku novads,Misas vidusskola,70.00%,LAT9
Vecumnieku novads,Skaistkalnes vidusskola,63.21%,LAT9
Vecumnieku novads,Vecumnieku novada Domes Valles vidusskola,63.15%,LAT9
Vecumnieku novads,Vecumnieku vidusskola,64.63%,LAT9
Ventspils novads,Piltenes vidusskola,70.13%,LAT9
Ventspils novads,Ances pamatskola,65.40%,LAT9
Ventspils novads,Jūrkalnes pamatskola,61.67%,LAT9
Ventspils novads,Popes pamatskola,61.36%,LAT9
Ventspils novads,Puzes pamatskola,56.86%,LAT9
Ventspils novads,Tārgales pamatskola,71.86%,LAT9
Ventspils novads,Užavas pamatskola,58.33%,LAT9
Ventspils novads,Zlēku pamatskola,61.43%,LAT9
Ventspils novads,Zūru pamatskola,61.83%,LAT9
Ventspils novads,Ugāles vidusskola,56.22%,LAT9
Ventspils pilsēta,Ventspils 1. pamatskola,62.26%,LAT9
Ventspils pilsēta,Ventspils 2. pamatskola,63.07%,LAT9
Ventspils pilsēta,Ventspils 4. vidusskola,72.68%,LAT9
Ventspils pilsēta,Ventspils 5. vidusskola,68.29%,LAT9
Ventspils pilsēta,Ventspils 6. vidusskola,61.65%,LAT9
Ventspils pilsēta,Ventspils vakara vidusskola,51.65%,LAT9
Viesītes novads,Viesītes vidusskola,74.91%,LAT9
Viesītes novads,Rites pamatskola,54.83%,LAT9
Viļakas novads,Viļakas Valsts ģimnāzija,85.92%,LAT9
Viļakas novads,Upītes pamatskola,67.33%,LAT9
Viļakas novads,Viduču pamatskola,68.80%,LAT9
Viļakas novads,Kupravas pamatskola,72.00%,LAT9
Viļakas novads,Žīguru pamatskola,70.25%,LAT9
Viļakas novads,Rekavas vidusskola,71.20%,LAT9
Viļānu novads,Viļānu vidusskola,60.57%,LAT9
Viļānu novads,Dekšāru pamatskola,58.78%,LAT9
Zilupes novads,Zilupes vidusskola,61.42%,LAT9
Zilupes novads,Zilupes arodvidusskola,75.00%,LAT9
Aizputes novads,Aizputes vidusskola,44.28%,MAT9
Aizputes novads,Aizputes novada Neklātienes vidusskolas Aizputes konsult. punkts,25.67%,MAT9
Aizputes novads,Māteru Jura Kazdangas pamatskola,49.73%,MAT9
Aknīstes novads,Aknīstes vidusskola,48.77%,MAT9
Aknīstes novads,Asares pamatskola,44.25%,MAT9
Aknīstes novads,Gārsenes pamatskola,46.18%,MAT9
Alojas novads,Staiceles vidusskola,55.00%,MAT9
Alojas novads,Alojas Ausekļa vidusskola,48.14%,MAT9
Alojas novads,Ozolmuižas pamatskola,53.75%,MAT9
Alojas novads,Puikules pamatskola,49.71%,MAT9
Alsungas novads,Alsungas vidusskola,45.27%,MAT9
Alūksnes novads,Alūksnes vidusskola,35.00%,MAT9
Alūksnes novads,Alūksnes Vakara (maiņu) un neklātienes vidusskola,50.09%,MAT9
Alūksnes novads,Ernsta Glika Alūksnes Valsts ģimnāzija,65.44%,MAT9
Alūksnes novads,Alūksnes novada Jaunannas pamatskola,63.80%,MAT9
Alūksnes novads,Bejas pamatskola,47.70%,MAT9
Alūksnes novads,Ilzenes pamatskola,58.60%,MAT9
Alūksnes novads,Jaunlaicenes pamatskola,74.50%,MAT9
Alūksnes novads,Malienas pamatskola,55.78%,MAT9
Alūksnes novads,Mālupes pamatskola,46.00%,MAT9
Alūksnes novads,Mārkalnes pamatskola,50.50%,MAT9
Alūksnes novads,Strautiņu pamatskola,61.50%,MAT9
Alūksnes novads,Ziemeru pamatskola,54.75%,MAT9
Alūksnes novads,Pededzes pamatskola,63.23%,MAT9
Alūksnes novads,Liepnas vidusskola,47.33%,MAT9
Alūksnes novads,Liepnas internātpamatskola,52.60%,MAT9
Amatas novads,Amatas pamatskola,52.29%,MAT9
Amatas novads,Sērmūkšu pamatskola,65.78%,MAT9
Amatas novads,Skujenes pamatskola,37.13%,MAT9
Amatas novads,Zaubes pamatskola,43.29%,MAT9
Amatas novads,Nītaures vidusskola,58.25%,MAT9
Amatas novads,Drabešu internātpamatskola,29.70%,MAT9
Apes novads,Dāvja Ozoliņa Apes vidusskola,40.46%,MAT9
Apes novads,Sikšņu pamatskola,39.20%,MAT9
Apes novads,Trapenes pamatskola,63.00%,MAT9
Apes novads,Ojāra Vācieša Gaujienas vidusskola,42.33%,MAT9
Apes novads,Gaujienas speciālā internātpamatskola,45.43%,MAT9
Auces novads,Auces vidusskola,50.71%,MAT9
Auces novads,Bēnes vidusskola,38.61%,MAT9
Ādažu novads,Ādažu vidusskola,64.01%,MAT9
Ādažu novads,Privātā vidusskola Ādažu Brīvā Valdorfa skola,63.29%,MAT9
Babītes novads,Babītes vidusskola,57.15%,MAT9
Baldones novads,Baldones Mūzikas pamatskola,48.33%,MAT9
Baldones novads,Baldones vidusskola,44.81%,MAT9
Baltinavas novads,Baltinavas vidusskola,66.77%,MAT9
Balvu novads,Balvu pamatskola,65.33%,MAT9
Balvu novads,Balvu Amatniecības vidusskola,53.72%,MAT9
Balvu novads,Balvu Valsts ģimnāzija,66.49%,MAT9
Balvu novads,Briežuciema pamatskola,58.70%,MAT9
Balvu novads,Bērzpils vidusskolas filiāle,50.67%,MAT9
Balvu novads,Mežvidu pamatskola (Viļakas),37.00%,MAT9
Balvu novads,Stacijas pamatskola,62.86%,MAT9
Balvu novads,Tilžas internātpamatskola,41.29%,MAT9
Balvu novads,Bērzpils vidusskola,44.65%,MAT9
Balvu novads,Tilžas vidusskola,63.75%,MAT9
Bauskas novads,Bauskas pilsētas Kristīgā pamatskola,25.07%,MAT9
Bauskas novads,Bauskas pilsētas pamatskola,63.60%,MAT9
Bauskas novads,Bauskas 1. vidusskola,65.71%,MAT9
Bauskas novads,Bauskas 2. vidusskolaBauskas 2. vidusskola,59.80%,MAT9
Bauskas novads,Codes pamatskola,50.82%,MAT9
Bauskas novads,Griķu pamatskola,54.00%,MAT9
Bauskas novads,Mežgaļu pamatskola,59.83%,MAT9
Bauskas novads,Ozolaines pamatskola,40.00%,MAT9
Bauskas novads,Vecsaules pamatskola,63.94%,MAT9
Bauskas novads,Īslīces vidusskola,47.00%,MAT9
Bauskas novads,Uzvaras vidusskola,71.27%,MAT9
Bauskas novads,Mežotnes internātvidusskola,30.56%,MAT9
Beverīnas novads,J. Endzelīna Kauguru pamatskola,66.69%,MAT9
Beverīnas novads,Trikātas pamatskola,44.00%,MAT9
Burtnieku novads,Ēveles pamatskola,44.57%,MAT9
Burtnieku novads,Matīšu pamatskola,49.44%,MAT9
Burtnieku novads,Rencēnu pamatskola,54.25%,MAT9
Burtnieku novads,Burtnieku Ausekļa vidusskola,59.38%,MAT9
Cesvaines novads,Cesvaines vidusskola,61.51%,MAT9
Cesvaines novads,Cesvaines internātpamatskola,38.27%,MAT9
Cēsu novads,Cēsu 1. pamatskola,58.42%,MAT9
Cēsu novads,Cēsu 2. pamatskola,54.54%,MAT9
Cēsu novads,Cēsu pilsētas pamatskola,53.23%,MAT9
Cēsu novads,Cēsu 2. vidusskola,61.17%,MAT9
Cēsu novads,Cēsu 2. vakara (maiņu) vidusskola,41.57%,MAT9
Cēsu novads,Cēsu Valsts ģimnāzija,74.24%,MAT9
Cēsu novads,Draudzīgā Aicinājuma Cēsu Valsts ģimnāzija,70.97%,MAT9
Cēsu novads,Cēsu internātpamatskola - rehabilitācijas centrs,76.86%,MAT9
Cēsu novads,Līvu pamatskola,42.88%,MAT9
Ciblas novads,Cirmas pamatskola,42.80%,MAT9
Ciblas novads,Pušmucovas pamatskola,43.63%,MAT9
Ciblas novads,Ciblas vidusskola,54.54%,MAT9
Dagdas novads,Andrupenes pamatskola,66.67%,MAT9
Dagdas novads,Andzeļu pamatskola,58.67%,MAT9
Dagdas novads,Asūnes pamatskola,57.90%,MAT9
Dagdas novads,Šķaunes pamatskola,68.60%,MAT9
Dagdas novads,Ezernieku vidusskola,64.92%,MAT9
Daugavpils novads,Naujenes pamatskola,51.71%,MAT9
Daugavpils novads,Biķernieku pamatskola,60.13%,MAT9
Daugavpils novads,Randenes pamatskola,55.25%,MAT9
Daugavpils novads,Silenes pamatskola,52.78%,MAT9
Daugavpils novads,Tabores pamatskola,51.67%,MAT9
Daugavpils novads,Kalupes pamatskola,55.92%,MAT9
Daugavpils novads,Lāču pamatskola,52.42%,MAT9
Daugavpils novads,Špoģu vidusskola,62.32%,MAT9
Daugavpils novads,Vaboles vidusskola,63.90%,MAT9
Daugavpils novads,Salienas vidusskola,74.00%,MAT9
Daugavpils novads,Sventes vidusskola,65.13%,MAT9
Daugavpils novads,Zemgales vidusskola,50.31%,MAT9
Daugavpils pilsēta,Daugavpils Vienības pamatskola,39.56%,MAT9
Daugavpils pilsēta,Daugavpils 11. pamatskola,49.28%,MAT9
Daugavpils pilsēta,Daugavpils Saskaņas pamatskola,82.02%,MAT9
Daugavpils pilsēta,Daugavpils 12. vidusskola,48.08%,MAT9
Daugavpils pilsēta,Daugavpils 10. vidusskola,58.30%,MAT9
Daugavpils pilsēta,Daugavpils 15. vidusskola,60.06%,MAT9
Daugavpils pilsēta,Daugavpils Krievu vidusskola - licejs,76.32%,MAT9
Daugavpils pilsēta,J. Raiņa Daugavpils 6. vidusskola,47.18%,MAT9
Daugavpils pilsēta,Daugavpils 13. vidusskola,54.63%,MAT9
Daugavpils pilsēta,Daugavpils 16. vidusskola,55.51%,MAT9
Daugavpils pilsēta,Daugavpils 3. vidusskola,77.07%,MAT9
Daugavpils pilsēta,Daugavpils 9. vidusskola,65.98%,MAT9
Daugavpils pilsēta,Daugavpils pilsētas Centra ģimnāzija,60.77%,MAT9
Daugavpils pilsēta,Daugavpils Valsts ģimnāzija,81.05%,MAT9
Daugavpils pilsēta,Daugavpils Mūzikas vidusskola,77.00%,MAT9
Daugavpils pilsēta,Daugavpils 4. speciālā pamatskola,72.50%,MAT9
Daugavpils pilsēta,Daugavpils logopēdiskā internātpamatskola - attīstības centrs,64.17%,MAT9
Dobeles novads,Dobeles Kristīgā pamatskola,48.77%,MAT9
Dobeles novads,Dobeles 2. vidusskolaDobeles 2. vidusskola,24.69%,MAT9
Dobeles novads,Dobeles Valsts ģimnāzija,69.44%,MAT9
Dobeles novads,Bikstu pamatskola,0.00%,MAT9
Dobeles novads,Gardenes pamatskola,0.00%,MAT9
Dobeles novads,Krimūnu pamatskola,0.00%,MAT9
Dobeles novads,Mežinieku pamatskola,39.56%,MAT9
Dobeles novads,Naudītes pamatskola,51.38%,MAT9
Dobeles novads,Annenieku pamatskola,55.20%,MAT9
Dobeles novads,Lejasstrazdu pamatskola,34.00%,MAT9
Dundagas novads,Kolkas pamatskola,66.67%,MAT9
Dundagas novads,Dundagas vidusskola,49.22%,MAT9
Durbes novads,Ata Kronvalda Durbes vidusskola,55.37%,MAT9
Durbes novads,A. Spāģa Dunalkas pamatskola,58.71%,MAT9
Durbes novads,Rāvas pamatskola,59.29%,MAT9
Engures novads,Lapmežciema pamatskola,34.45%,MAT9
Engures novads,Smārdes pamatskola,47.91%,MAT9
Engures novads,Engures vidusskola,56.34%,MAT9
Ērgļu novads,Jāņa Zālīša Sausnējas pamatskola,46.75%,MAT9
Ērgļu novads,Ērgļu vidusskola,54.52%,MAT9
Garkalnes novads,Garkalnes vidusskola,57.56%,MAT9
Garkalnes novads,Berģu Mūzikas un mākslas pamatskola,54.71%,MAT9
Grobiņas novads,Grobiņas vidusskola,51.97%,MAT9
Grobiņas novads,Bārtas pamatskola,52.18%,MAT9
Grobiņas novads,Gaviezes pamatskola,63.22%,MAT9
Grobiņas novads,Kapsēdes pamatskola,66.82%,MAT9
Gulbenes novads,Gulbenes 2. vidusskola,38.04%,MAT9
Gulbenes novads,Gulbenes vidusskola,45.70%,MAT9
Gulbenes novads,Gulbenes Vakara (maiņu) vidusskola,19.00%,MAT9
Gulbenes novads,Gulbenes novada valsts ģimnāzija,68.14%,MAT9
Gulbenes novads,Daukstes pamatskola,58.00%,MAT9
Gulbenes novads,Druvienas pamatskola,48.75%,MAT9
Gulbenes novads,Galgauskas pamatskola,48.33%,MAT9
Gulbenes novads,K. Valdemāra pamatskola,42.15%,MAT9
Gulbenes novads,Litenes pamatskola,76.50%,MAT9
Gulbenes novads,Ozolkalna pamatskola,47.13%,MAT9
Gulbenes novads,Rankas pamatskola,40.33%,MAT9
Gulbenes novads,Stāķu pamatskola,55.43%,MAT9
Gulbenes novads,Stāmerienas pamatskola,40.53%,MAT9
Gulbenes novads,Tirzas pamatskola,49.64%,MAT9
Gulbenes novads,Gulbīša vidusskola,44.94%,MAT9
Gulbenes novads,Lejasciema vidusskola,61.62%,MAT9
Gulbenes novads,Lizuma vidusskola,42.06%,MAT9
Gulbenes novads,Rankas arodvidusskola,32.30%,MAT9
Iecavas novads,Dzimtmisas pamatskola,52.00%,MAT9
Iecavas novads,Iecavas vidusskola,44.88%,MAT9
Iecavas novads,Iecavas internātpamatskola,34.88%,MAT9
Ikšķiles novads,Ikšķiles vidusskola,61.51%,MAT9
Ikšķiles novads,Tīnūžu pamatskola,64.55%,MAT9
Inčukalna novads,Vangažu vidusskola,46.09%,MAT9
Inčukalna novads,Inčukalna pamatskola,46.89%,MAT9
Jaunjelgavas novads,Jaunjelgavas vidusskola,63.25%,MAT9
Jaunjelgavas novads,Daudzeses pamatskola,57.17%,MAT9
Jaunjelgavas novads,Seces pagasta pamatskola,49.12%,MAT9
Jaunjelgavas novads,Sunākstes pamatskola,52.67%,MAT9
Jaunpiebalgas novads,Piebalgas pamatskola,38.09%,MAT9
Jaunpiebalgas novads,Jaunpiebalgas vidusskola,47.85%,MAT9
Jaunpils novads,Jaunpils vidusskola,53.42%,MAT9
Jelgavas novads,Kalnciema pagasta vidusskola,60.00%,MAT9
Jelgavas novads,Aizupes pamatskola,41.91%,MAT9
Jelgavas novads,Sesavas pamatskola,49.14%,MAT9
Jelgavas novads,Svētes pamatskola,51.92%,MAT9
Jelgavas novads,Šķibes pamatskola,52.11%,MAT9
Jelgavas novads,Vilces pamatskola,44.63%,MAT9
Jelgavas novads,Zaļenieku pamatskola,42.82%,MAT9
Jelgavas novads,Elejas vidusskola,57.56%,MAT9
Jelgavas novads,Kalnciema vidusskola,54.15%,MAT9
Jelgavas novads,Līvbērzes vidusskola,49.56%,MAT9
Jelgavas novads,Platones pamatskola,44.30%,MAT9
Jelgavas novads,Staļģenes vidusskola,47.88%,MAT9
Jelgavas novads,Vircavas vidusskola,34.33%,MAT9
Jelgavas novads,Jelgavas novada Neklātienes vidusskolas Elejas konsult. punkts,26.67%,MAT9
Jelgavas novads,Jelgavas novada Neklātienes vidusskolas Svētes konsult. punkts,24.71%,MAT9
Jelgavas novads,Jelgavas novada Neklātienes vidusskolas Zaļenieku konsult. punkts,27.50%,MAT9
Jelgavas pilsēta,Jelgavas 4. vidusskola,49.73%,MAT9
Jelgavas pilsēta,Jelgavas 5. vidusskola,65.36%,MAT9
Jelgavas pilsēta,Jelgavas 6. vidusskola,57.56%,MAT9
Jelgavas pilsēta,Jelgavas Vakara (maiņu) vidusskola,22.00%,MAT9
Jelgavas pilsēta,Jelgavas 1. ģimnāzija,44.57%,MAT9
Jelgavas pilsēta,Jelgavas Spīdolas ģimnāzija,53.93%,MAT9
Jelgavas pilsēta,Jelgavas Valsts ģimnāzija,60.45%,MAT9
Jelgavas pilsēta,Jelgavas 1.speciālā internātpamatskola,52.22%,MAT9
Jelgavas pilsēta,Jelgavas speciālā internātpamatskola,51.50%,MAT9
Jēkabpils novads,Ābeļu pamatskola,42.78%,MAT9
Jēkabpils novads,Bērzgala pamatskola,59.86%,MAT9
Jēkabpils novads,Dignājas pamatskola,39.18%,MAT9
Jēkabpils novads,Dunavas pamatskola,48.30%,MAT9
Jēkabpils novads,Rubenes pamatskola,56.69%,MAT9
Jēkabpils novads,Zasas vidusskola,41.77%,MAT9
Jēkabpils pilsēta,Krustpils pamatskola,54.03%,MAT9
Jēkabpils pilsēta,Jēkabpils Poļu pamatskola,65.40%,MAT9
Jēkabpils pilsēta,Jēkabpils 3. vidusskola,50.44%,MAT9
Jēkabpils pilsēta,Jēkabpils 2. vidusskola,62.06%,MAT9
Jēkabpils pilsēta,Jēkabpils vakara vidusskola,38.46%,MAT9
Jēkabpils pilsēta,Jēkabpils Valsts ģimnāzija,65.76%,MAT9
Jūrmalas pilsēta,Jūrmalas Alternatīvā skola,78.06%,MAT9
Jūrmalas pilsēta,Majoru pamatskola,64.30%,MAT9
Jūrmalas pilsēta,Slokas pamatskola,60.03%,MAT9
Jūrmalas pilsēta,Vaivaru pamatskola,36.63%,MAT9
Jūrmalas pilsēta,Ķemeru vidusskola,51.92%,MAT9
Jūrmalas pilsēta,Pumpuru vidusskola,49.58%,MAT9
Jūrmalas pilsēta,Jūrmalas pilsētas Kauguru vidusskola,53.37%,MAT9
Jūrmalas pilsēta,Jūrmalas pilsētas Mežmalas vidusskola,55.20%,MAT9
Jūrmalas pilsēta,Jūrmalas pilsētas Jaundubultu vidusskola,52.96%,MAT9
Jūrmalas pilsēta,Jūrmalas pilsētas Lielupes vidusskola,54.36%,MAT9
Jūrmalas pilsēta,Jūrmalas vakara vidusskola,44.43%,MAT9
Jūrmalas pilsēta,Murjāņu sporta ģimnāzija Jūrmalas filiāle,51.56%,MAT9
Jūrmalas pilsēta,Jūrmalas Valsts ģimnāzija,60.03%,MAT9
Kandavas novads,Kandavas Kārļa Mīlenbaha vidusskola,56.84%,MAT9
Kandavas novads,Kandavas internātvidusskola,48.14%,MAT9
Kandavas novads,Cēres pamatskola,43.53%,MAT9
Kandavas novads,Kandavas novada Zantes pamatskola,49.57%,MAT9
Kandavas novads,Vānes pamatskola,56.25%,MAT9
Kandavas novads,Zemītes pamatskola,40.00%,MAT9
Kārsavas novads,Kārsavas vidusskola,59.48%,MAT9
Kārsavas novads,Salnavas pamatskola,64.70%,MAT9
Kokneses novads,Bebru pamatskola,49.75%,MAT9
Kokneses novads,Pērses pamatskola,44.00%,MAT9
Kokneses novads,Ilmāra Gaiša Kokneses vidusskola,54.44%,MAT9
Kokneses novads,Bebru vispārizglītojošā internātpamatskola,60.67%,MAT9
Krāslavas novads,Krāslavas pamatskola,54.85%,MAT9
Krāslavas novads,Krāslavas gr. Plāteru v.n. Poļu pamatskola,64.00%,MAT9
Krāslavas novads,Krāslavas Varavīksnes vidusskola,56.53%,MAT9
Krāslavas novads,Krāslavas Valsts ģimnāzija,60.69%,MAT9
Krāslavas novads,Aulejas pamatskola,55.17%,MAT9
Krāslavas novads,Izvaltas pamatskola,46.71%,MAT9
Krāslavas novads,Skaistas pamatskola,60.86%,MAT9
Krāslavas novads,Kalniešu pamatskola,46.00%,MAT9
Krāslavas novads,Robežnieku pamatskola,47.78%,MAT9
Krāslavas novads,Indras vidusskola,47.14%,MAT9
Krimuldas novads,Garlība Merķeļa Lēdurgas pamatskola,59.57%,MAT9
Krimuldas novads,Turaidas pamatskola,47.50%,MAT9
Krimuldas novads,Krimuldas vidusskola,50.30%,MAT9
Krustpils novads,Liepenes pamatskola,41.00%,MAT9
Krustpils novads,Sūnu pamatskola,47.00%,MAT9
Krustpils novads,Mežāres pamatskola,57.11%,MAT9
Krustpils novads,Vīpes pamatskola,42.89%,MAT9
Krustpils novads,Brāļu Skrindu Atašienes vidusskola,58.00%,MAT9
Kuldīgas novads,Kuldīgas pamatskola,52.72%,MAT9
Kuldīgas novads,Kuldīgas 2. vidusskola,46.18%,MAT9
Kuldīgas novads,Kuldīgas Centra vidusskola,55.11%,MAT9
Kuldīgas novads,Kuldīgas Mākslas un humanitāro zinību vidusskola,56.93%,MAT9
Kuldīgas novads,V. Plūdoņa Kuldīgas ģimnāzija,49.42%,MAT9
Kuldīgas novads,Ēdoles pamatskola,53.50%,MAT9
Kuldīgas novads,Laidu pamatskola,47.25%,MAT9
Kuldīgas novads,Turlavas pamatskola,49.63%,MAT9
Kuldīgas novads,Vārmes pamatskola,54.91%,MAT9
Kuldīgas novads,Vilgāles pamatskola,49.94%,MAT9
Kuldīgas novads,Z.A. Meierovica Kabiles pamatskola,54.08%,MAT9
Ķeguma novads,Ķeguma komercnovirziena vidusskola,63.64%,MAT9
Ķeguma novads,Birzgales pamatskola,49.15%,MAT9
Ķekavas novads,Baložu vidusskola,55.70%,MAT9
Ķekavas novads,Ķekavas vidusskola,58.56%,MAT9
Lielvārdes novads,Lielvārdes pamatskola,52.24%,MAT9
Lielvārdes novads,Edgara Kauliņa Lielvārdes vidusskola,56.16%,MAT9
Lielvārdes novads,Kaibalas pamatskola,53.33%,MAT9
Lielvārdes novads,Lēdmanes pamatskola,51.70%,MAT9
Lielvārdes novads,Jumpravas vidusskola,61.00%,MAT9
Liepājas pilsēta,Liepājas Valsts tehnikums,43.29%,MAT9
Liepājas pilsēta,Liepājas internātpamatskola,47.60%,MAT9
Līgatnes novads,Līgatnes novada vidusskola,57.95%,MAT9
Līvānu novads,Līvānu 1. vidusskola,58.64%,MAT9
Līvānu novads,Līvānu 2. vidusskola,54.65%,MAT9
Līvānu novads,Līvānu novada Vakara (maiņu) vidusskola,41.67%,MAT9
Līvānu novads,Jaunsilavas pamatskola,68.00%,MAT9
Līvānu novads,Jersikas pamatskola,44.33%,MAT9
Līvānu novads,Rožupes pamatskola,58.71%,MAT9
Līvānu novads,Sutru pamatskola,76.00%,MAT9
Līvānu novads,Rudzātu vidusskola,77.00%,MAT9
Lubānas novads,Lubānas vidusskola,44.61%,MAT9
Lubānas novads,Meirānu Kalpaka pamatskola,21.00%,MAT9
Ludzas novads,Ludzas 2. vidusskola,61.17%,MAT9
Ludzas novads,Ludzas novada vakara vidusskola,36.60%,MAT9
Ludzas novads,Ludzas pilsētas ģimnāzija,52.05%,MAT9
Ludzas novads,Nirzas pamatskola,50.33%,MAT9
Ludzas novads,Ņukšu pamatskola,46.40%,MAT9
Ludzas novads,Pildas pamatskola,43.00%,MAT9
Ludzas novads,Istras vidusskola,49.33%,MAT9
Madonas novads,Madonas pilsētas 1. vidusskola,54.26%,MAT9
Madonas novads,Madonas pilsētas 2. vidusskola,51.14%,MAT9
Madonas novads,Madonas Vakara un neklātienes vidusskola,31.29%,MAT9
Madonas novads,Madonas Valsts ģimnāzija,79.61%,MAT9
Madonas novads,Barkavas pamatskola,60.89%,MAT9
Madonas novads,Bērzaunes pamatskola,43.90%,MAT9
Madonas novads,Degumnieku pamatskola,63.07%,MAT9
Madonas novads,Dzelzavas pamatskola,65.75%,MAT9
