Novads,Skola,Kopvērtējums,Priekšmets
Saldus novads,Saldus novada pašvaldības Druvas vidusskola,75.51%,LAT9
Saldus novads,Saldus novada pašvaldības Ezeres vidusskola,64.70%,LAT9
Saldus novads,Saldus novada pašvaldības Kalnu vidusskola,65.91%,LAT9
Saldus novads,Saldus Vakara vidusskola,58.64%,LAT9
Saldus novads,Saldus novada pašvaldības Cieceres internātpamatskola,52.94%,LAT9
Saulkrastu novads,Saulkrastu vidusskola,66.48%,LAT9
Sējas novads,Sējas pamatskola,65.91%,LAT9
Sējas novads,Murjāņu sporta ģimnāzija,60.83%,LAT9
Siguldas novads,Siguldas 1. pamatskola,71.82%,LAT9
Siguldas novads,Allažu pamatskola,62.18%,LAT9
Siguldas novads,Mores pamatskola,40.30%,LAT9
Siguldas novads,Siguldas pilsētas vidusskola,50.64%,LAT9
Siguldas novads,Siguldas Valsts ģimnāzija,77.07%,LAT9
Skrīveru novads,Andreja Upīša Skrīveru vidusskola,70.98%,LAT9
Skrundas novads,Nīkrāces pamatskola,75.84%,LAT9
Skrundas novads,Oskara Kalpaka Rudbāržu pamatskola,64.03%,LAT9
Skrundas novads,Skrundas vidusskola,60.32%,LAT9
Skrundas novads,Skrundas Profesionālā vidusskola,55.45%,LAT9
Smiltenes novads,Bilskas pamatskola,65.70%,LAT9
Smiltenes novads,Blomes pamatskola,54.77%,LAT9
Smiltenes novads,Grundzāles pamatskola,66.30%,LAT9
Smiltenes novads,Palsmanes pamatskola,53.31%,LAT9
Smiltenes novads,Variņu pamatskola,72.42%,LAT9
Smiltenes novads,Smiltenes Centra vidusskola,71.54%,LAT9
Smiltenes novads,Smiltenes ģimnāzija,64.73%,LAT9
Stopiņu novads,Ulbrokas vidusskola,59.33%,LAT9
Stopiņu novads,Upesleju internātpamatskola – rehabilitācijas centrs,61.75%,LAT9
Strenču novads,Strenču novada vidusskola,50.26%,LAT9
Talsu novads,Stendes pamatskola,33.77%,LAT9
Talsu novads,Talsu pamatskola,68.73%,LAT9
Talsu novads,"filiāle ""Laidzes pamatskola""",66.14%,LAT9
Talsu novads,Laucienes pamatskola,63.48%,LAT9
Talsu novads,Laucienes pamatskolas filiāle,70.78%,LAT9
Talsu novads,Pastendes pamatskola,67.37%,LAT9
Talsu novads,Pūņu pamatskola,76.25%,LAT9
Talsu novads,Virbu pamatskola,77.95%,LAT9
Talsu novads,Vandzenes pamatskola,71.75%,LAT9
Talsu novads,Sabiles vidusskola,61.13%,LAT9
Talsu novads,Talsu 2. vidusskola,61.61%,LAT9
Talsu novads,Valdemārpils vidusskola,69.50%,LAT9
Talsu novads,Talsu novada Vakara un neklātienes vidusskola,50.29%,LAT9
Talsu novads,Talsu Valsts ģimnāzija,73.80%,LAT9
Talsu novads,Laidzes Profesionālā vidusskola,48.48%,LAT9
Tērvetes novads,Annas Brigaderes pamatskola,49.01%,LAT9
Tērvetes novads,Bukaišu pamatskola,64.18%,LAT9
Tērvetes novads,Augstkalnes vidusskola,60.13%,LAT9
Tukuma novads,Tukuma 2. pamatskola,66.02%,LAT9
Tukuma novads,Tukuma E. Birznieka-Upīša 1. pamatskola,58.27%,LAT9
Tukuma novads,Džūkstes pamatskola,63.27%,LAT9
Tukuma novads,Pūres pamatskola,75.52%,LAT9
Tukuma novads,Dzīvā skola,32.27%,LAT9
Tukuma novads,Tukuma 3. pamatskola,63.36%,LAT9
Tukuma novads,Tukuma 2. vidusskola,60.27%,LAT9
Tukuma novads,Irlavas vidusskola,59.87%,LAT9
Tukuma novads,Tumes vidusskola,64.82%,LAT9
Tukuma novads,Zemgales vidusskola (Tukuma novads),62.41%,LAT9
Tukuma novads,Tukuma Vakara un neklātienes vidusskola,50.58%,LAT9
Tukuma novads,Tukuma Raiņa ģimnāzija,71.32%,LAT9
Vaiņodes novads,Vaiņodes vidusskola,66.04%,LAT9
Vaiņodes novads,Vaiņodes internātpamatskola,66.82%,LAT9
Valkas novads,Valkas pamatskola,57.20%,LAT9
Valkas novads,Ērģemes pamatskola,61.30%,LAT9
Valkas novads,Kārķu pamatskola,58.41%,LAT9
Valkas novads,Ozolu pamatskola,54.32%,LAT9
Valkas novads,Vijciema pamatskola,66.87%,LAT9
Valkas novads,Valkas ģimnāzija,64.11%,LAT9
Valmieras novads,Jura Neikena Dikļu pamatskola,55.45%,LAT9
Valmieras novads,Kocēnu pamatskola,64.33%,LAT9
Valmieras novads,Rubenes pamatskola,57.69%,LAT9
Valmieras pilsēta,Valmieras 5. vidusskola,58.43%,LAT9
Valmieras pilsēta,Valmieras Viestura vidusskola,71.10%,LAT9
Valmieras pilsēta,Valmieras 2.vidusskolas filiāle,56.84%,LAT9
Valmieras pilsēta,Valmieras Pārgaujas ģimnāzija,70.75%,LAT9
Valmieras pilsēta,Valmieras Valsts ģimnāzija,67.59%,LAT9
Valmieras pilsēta,Valmieras vājdzirdīgo bērnu internātvidusskola - attīstības centrs,40.61%,LAT9
Varakļānu novads,Varakļānu novada pašvaldības Stirnienes pamatskola,64.24%,LAT9
Varakļānu novads,Varakļānu vidusskola,69.45%,LAT9
Vārkavas novads,Vārkavas pamatskola,79.87%,LAT9
Vārkavas novads,Vārkavas vidusskola,62.79%,LAT9
Vecpiebalgas novads,Inešu pamatskola,63.54%,LAT9
Vecpiebalgas novads,Taurenes pamatskola,65.97%,LAT9
Vecpiebalgas novads,Cēsu 2. vidusskolas Vecpiebalgas konsultpunkts,47.27%,LAT9
Vecpiebalgas novads,Dzērbenes vidusskola,67.82%,LAT9
Vecpiebalgas novads,Vecpiebalgas vidusskola,56.46%,LAT9
Vecumnieku novads,Stelpes pamatskola,68.18%,LAT9
Vecumnieku novads,Misas vidusskola,71.82%,LAT9
Vecumnieku novads,Skaistkalnes vidusskola,63.64%,LAT9
Vecumnieku novads,Vecumnieku novada Domes Valles vidusskola,61.64%,LAT9
Vecumnieku novads,Vecumnieku vidusskola,64.83%,LAT9
Ventspils novads,Ances pamatskola,58.44%,LAT9
Ventspils novads,Jūrkalnes pamatskola,63.18%,LAT9
Ventspils novads,Popes pamatskola,55.96%,LAT9
Ventspils novads,Puzes pamatskola,71.82%,LAT9
Ventspils novads,Tārgales pamatskola,79.36%,LAT9
Ventspils novads,Užavas pamatskola,66.36%,LAT9
Ventspils novads,Zlēku pamatskola,55.00%,LAT9
Ventspils novads,Zūru pamatskola,60.61%,LAT9
Ventspils novads,Piltenes vidusskola,66.59%,LAT9
Ventspils novads,Ugāles vidusskola,67.54%,LAT9
Ventspils pilsēta,Ventspils 2. pamatskola,71.78%,LAT9
Ventspils pilsēta,Ventspils 4. vidusskola,70.72%,LAT9
Ventspils pilsēta,Ventspils 5. vidusskola,69.18%,LAT9
Ventspils pilsēta,Ventspils 6. vidusskola,65.79%,LAT9
Ventspils pilsēta,Ventspils vakara vidusskola,49.64%,LAT9
Ventspils pilsēta,Ventspils 1. ģimnāzija,75.50%,LAT9
Viesītes novads,Rites pamatskola,54.89%,LAT9
Viesītes novads,Viesītes vidusskola,67.83%,LAT9
Viļakas novads,Kupravas pamatskola,63.18%,LAT9
Viļakas novads,Mežvidu pamatskola (Viļakas novads),75.00%,LAT9
Viļakas novads,Upītes pamatskola,52.73%,LAT9
Viļakas novads,Viduču pamatskola,70.18%,LAT9
Viļakas novads,Žīguru pamatskola,72.12%,LAT9
Viļakas novads,Rekavas vidusskola,52.17%,LAT9
Viļakas novads,Viļakas Valsts ģimnāzija,75.18%,LAT9
Viļānu novads,Dekšāru pamatskola,68.59%,LAT9
Viļānu novads,Viļānu vidusskola,58.10%,LAT9
Zilupes novads,Zilupes vidusskola,53.72%,LAT9
Zilupes novads,Zilupes arodvidusskola,44.55%,LAT9
Aglonas novads,Priežmalas pamatskola,48.17%,MAT9
Aglonas novads,Šķeltovas pamatskola,68.53%,MAT9
Aglonas novads,Aglonas vidusskola,65.50%,MAT9
Aglonas novads,Aglonas internātvidusskola,36.00%,MAT9
Aizkraukles novads,Aizkraukles 1. vidusskola,61.54%,MAT9
Aizkraukles novads,Aizkraukles Vakara (maiņu) vidusskola,39.73%,MAT9
Aizkraukles novads,Aizkraukles novada ģimnāzija,59.54%,MAT9
Aizputes novads,Aizputes pagasta pamatskola,36.67%,MAT9
Aizputes novads,Apriķu pamatskola,49.52%,MAT9
Aizputes novads,Dzērves pamatskola,68.76%,MAT9
Aizputes novads,Kalvenes pamatskola,77.33%,MAT9
Aizputes novads,Māteru Jura Kazdangas pamatskola,45.67%,MAT9
Aizputes novads,Aizputes vidusskola,51.59%,MAT9
Aizputes novads,Aizputes novada Neklātienes vidusskolas Aizputes konsult. punkts,59.56%,MAT9
Aknīstes novads,Asares pamatskola,35.33%,MAT9
Aknīstes novads,Gārsenes pamatskola,40.22%,MAT9
Aknīstes novads,Aknīstes vidusskola,48.12%,MAT9
Alojas novads,Ozolmuižas pamatskola,45.78%,MAT9
Alojas novads,Alojas Ausekļa vidusskola,45.33%,MAT9
Alojas novads,Staiceles vidusskola,54.58%,MAT9
Alsungas novads,Alsungas vidusskola,44.15%,MAT9
Alūksnes novads,Bejas pamatskola,45.33%,MAT9
Alūksnes novads,Ilzenes pamatskola,46.67%,MAT9
Alūksnes novads,Jaunlaicenes pamatskola,65.21%,MAT9
Alūksnes novads,Malienas pamatskola,52.67%,MAT9
Alūksnes novads,Mālupes pamatskola,46.67%,MAT9
Alūksnes novads,Mārkalnes pamatskola,44.00%,MAT9
Alūksnes novads,Pededzes pamatskola,67.47%,MAT9
Alūksnes novads,Strautiņu pamatskola,60.89%,MAT9
Alūksnes novads,Ziemeru pamatskola,68.89%,MAT9
Alūksnes novads,Alūksnes novada vidusskola,37.67%,MAT9
Alūksnes novads,Liepnas vidusskola,61.33%,MAT9
Alūksnes novads,Ernsta Glika Alūksnes Valsts ģimnāzija,62.36%,MAT9
Alūksnes novads,Liepnas internātpamatskola,68.50%,MAT9
Amatas novads,Amatas pamatskola,64.73%,MAT9
Amatas novads,Sērmūkšu pamatskola,72.89%,MAT9
Amatas novads,Skujenes pamatskola,56.33%,MAT9
Amatas novads,Zaubes pamatskola,49.00%,MAT9
Amatas novads,Nītaures vidusskola,57.47%,MAT9
Amatas novads,Drabešu internātpamatskola,30.52%,MAT9
Apes novads,Sikšņu pamatskola (Apes novads),56.80%,MAT9
Apes novads,Trapenes pamatskola,30.67%,MAT9
Apes novads,Dāvja Ozoliņa Apes vidusskola,61.47%,MAT9
Apes novads,Ojāra Vācieša Gaujienas vidusskola,51.85%,MAT9
Apes novads,Gaujienas internātpamatskola,38.67%,MAT9
Auces novads,Auces vidusskola,54.20%,MAT9
Auces novads,Bēnes vidusskola,53.73%,MAT9
Ādažu novads,Privātā vidusskola Ādažu Brīvā Valdorfa skola,56.89%,MAT9
Ādažu novads,Ādažu vidusskola,58.74%,MAT9
Babītes novads,Babītes vidusskola,70.56%,MAT9
Baldones novads,Baldones Mūzikas pamatskola,58.67%,MAT9
Baldones novads,Baldones vidusskola,55.04%,MAT9
Baltinavas novads,Baltinavas vidusskola,60.80%,MAT9
Balvu novads,Briežuciema pamatskola,59.50%,MAT9
Balvu novads,Stacijas pamatskola,43.78%,MAT9
Balvu novads,Balvu pamatskola,57.33%,MAT9
Balvu novads,Balvu Amatniecības vidusskola,41.75%,MAT9
Balvu novads,Bērzpils vidusskola,56.83%,MAT9
Balvu novads,Tilžas vidusskola,58.55%,MAT9
Balvu novads,Tilžas vidusskolas Vectilžas filiāle,66.67%,MAT9
Balvu novads,Balvu Valsts ģimnāzija,63.70%,MAT9
Balvu novads,Tilžas internātpamatskola,45.78%,MAT9
Bauskas novads,Bauskas pilsētas pamatskola,59.65%,MAT9
Bauskas novads,Codes pamatskola,54.46%,MAT9
Bauskas novads,Griķu pamatskola,54.00%,MAT9
Bauskas novads,Jaunsaules pamatskola,55.81%,MAT9
Bauskas novads,Mežgaļu pamatskola,73.33%,MAT9
Bauskas novads,Mežotnes pamatskola,39.03%,MAT9
Bauskas novads,Ozolaines pamatskola,71.11%,MAT9
Bauskas novads,Vecsaules pamatskola,76.36%,MAT9
Bauskas novads,Bauskas 2. vidusskola,51.82%,MAT9
Bauskas novads,Īslīces vidusskola,45.08%,MAT9
Bauskas novads,Uzvaras vidusskola,60.99%,MAT9
Bauskas novads,Bauskas Valsts ģimnāzija,61.84%,MAT9
Bauskas novads,Mežotnes internātvidusskola,26.00%,MAT9
Beverīnas novads,J. Endzelīna Kauguru pamatskola,72.67%,MAT9
Beverīnas novads,Trikātas pamatskola,72.00%,MAT9
Brocēnu novads,Gaiķu pamatskola,52.53%,MAT9
Brocēnu novads,Brocēnu vidusskola,47.56%,MAT9
Burtnieku novads,Ēveles pamatskola,43.67%,MAT9
Burtnieku novads,Matīšu pamatskola,42.67%,MAT9
Burtnieku novads,Rencēnu pamatskola,55.20%,MAT9
Burtnieku novads,Burtnieku Ausekļa vidusskola,70.29%,MAT9
Carnikavas novads,Carnikavas pamatskola,47.67%,MAT9
Cesvaines novads,Cesvaines vidusskola,69.20%,MAT9
Cesvaines novads,Cesvaines internātpamatskola,43.24%,MAT9
Cēsu novads,Cēsu 1. pamatskola,59.59%,MAT9
Cēsu novads,Cēsu 2. pamatskola,64.00%,MAT9
Cēsu novads,Cēsu pilsētas pamatskola,45.97%,MAT9
Cēsu novads,Līvu pamatskola,37.00%,MAT9
Cēsu novads,Rāmuļu pamatskola,46.48%,MAT9
Cēsu novads,Cēsu 2. vidusskola,40.19%,MAT9
Cēsu novads,Cēsu 2. vakara (maiņu) vidusskola,48.33%,MAT9
Cēsu novads,Cēsu Valsts ģimnāzija,82.23%,MAT9
Cēsu novads,Draudzīgā Aicinājuma Cēsu Valsts ģimnāzija,72.74%,MAT9
Cēsu novads,Cēsu internātpamatskola - rehabilitācijas centrs,40.00%,MAT9
Ciblas novads,Ciblas vidusskola,59.39%,MAT9
Dagdas novads,Andrupenes pamatskola,57.09%,MAT9
Dagdas novads,Andzeļu pamatskola,60.00%,MAT9
Dagdas novads,Asūnes pamatskola,71.33%,MAT9
Dagdas novads,Dagdas vidusskola,69.64%,MAT9
Dagdas novads,Ezernieku vidusskola,78.80%,MAT9
Daugavpils novads,Kalupes pamatskola,53.33%,MAT9
Daugavpils novads,Medumu pamatskola,69.04%,MAT9
Daugavpils novads,Naujenes pamatskola,56.67%,MAT9
Daugavpils novads,Nīcgales pamatskola,72.76%,MAT9
Daugavpils novads,Skrudalienas pamatskola,43.11%,MAT9
Daugavpils novads,Biķernieku pamatskola,61.14%,MAT9
Daugavpils novads,Birznieku pamatskola,62.44%,MAT9
Daugavpils novads,Randenes pamatskola,59.47%,MAT9
Daugavpils novads,Tabores pamatskola,67.11%,MAT9
Daugavpils novads,Lāču pamatskola,59.17%,MAT9
Daugavpils novads,Silenes pamatskola,58.67%,MAT9
Daugavpils novads,Sventes vidusskola,61.04%,MAT9
Daugavpils novads,Vaboles vidusskola,59.11%,MAT9
Daugavpils novads,Zemgales vidusskola (Daugavpils novads),57.20%,MAT9
Daugavpils novads,Salienas vidusskola,55.64%,MAT9
Daugavpils novads,Špoģu vidusskola,71.21%,MAT9
Daugavpils pilsēta,Daugavpils Vienības pamatskola,55.58%,MAT9
Daugavpils pilsēta,Daugavpils 11. pamatskola,38.83%,MAT9
Daugavpils pilsēta,Daugavpils Saskaņas pamatskola,74.70%,MAT9
Daugavpils pilsēta,Daugavpils 12. vidusskola,58.54%,MAT9
Daugavpils pilsēta,Daugavpils 10. vidusskola,59.88%,MAT9
Daugavpils pilsēta,Daugavpils 15. vidusskola,61.83%,MAT9
Daugavpils pilsēta,Daugavpils 3. vidusskola,67.80%,MAT9
Daugavpils pilsēta,J. Raiņa Daugavpils 6. vidusskola,55.36%,MAT9
Daugavpils pilsēta,Daugavpils Centra vidusskola,65.63%,MAT9
Daugavpils pilsēta,Daugavpils 13. vidusskola,68.98%,MAT9
Daugavpils pilsēta,Daugavpils 16. vidusskola,48.73%,MAT9
Daugavpils pilsēta,Daugavpils 17. vidusskola,46.24%,MAT9
Daugavpils pilsēta,Daugavpils 9. vidusskola,63.95%,MAT9
Daugavpils pilsēta,Daugavpils Krievu vidusskola - licejs,85.83%,MAT9
Daugavpils pilsēta,J.Pilsudska Daugavpils valsts poļu ģimnāzija,74.20%,MAT9
Daugavpils pilsēta,Daugavpils Valsts ģimnāzija,77.45%,MAT9
Daugavpils pilsēta,Daugavpils Celtnieku profesionālā vidusskola,40.00%,MAT9
Daugavpils pilsēta,Daugavpils Mūzikas vidusskola,62.80%,MAT9
Daugavpils pilsēta,Daugavpils Profesionālā vidusskola,30.52%,MAT9
Daugavpils pilsēta,Daugavpils logopēdiskā internātpamatskola - attīstības centrs,58.67%,MAT9
Dobeles novads,Dobeles Kristīgā pamatskola,39.93%,MAT9
Dobeles novads,Annenieku pamatskola,58.00%,MAT9
Dobeles novads,Bikstu pamatskola,76.67%,MAT9
Dobeles novads,Gardenes pamatskola,31.00%,MAT9
Dobeles novads,Krimūnu pamatskola,41.33%,MAT9
Dobeles novads,Lejasstrazdu pamatskola,60.00%,MAT9
Dobeles novads,Mežinieku pamatskola,53.09%,MAT9
Dobeles novads,Naudītes pamatskola,38.22%,MAT9
Dobeles novads,Penkules pamatskola,62.00%,MAT9
Dobeles novads,Dobeles 1. vidusskola,39.27%,MAT9
Dobeles novads,Dobeles Valsts ģimnāzija,69.61%,MAT9
Dobeles novads,Dobeles Amatniecības un vispārizglītojošā vidusskola,48.44%,MAT9
Dundagas novads,Kolkas pamatskola,68.67%,MAT9
Dundagas novads,Dundagas vidusskola,47.75%,MAT9
Durbes novads,A. Spāģa Dunalkas pamatskola,55.17%,MAT9
Durbes novads,Ata Kronvalda Durbes vidusskola,44.00%,MAT9
Engures novads,Lapmežciema pamatskola,64.10%,MAT9
Engures novads,Smārdes pamatskola,60.80%,MAT9
Engures novads,Engures vidusskola,55.01%,MAT9
Ērgļu novads,Jāņa Zālīša Sausnējas pamatskola,76.33%,MAT9
Ērgļu novads,Ērgļu vidusskola,54.93%,MAT9
Ērgļu novads,Ērgļu Profesionālā vidusskola,44.17%,MAT9
Garkalnes novads,Garkalnes Mākslu un vispārizglītojošā vidusskola,46.67%,MAT9
Garkalnes novads,Berģu Mūzikas un mākslas pamatskola,53.93%,MAT9
Grobiņas novads,Bārtas pamatskola,44.57%,MAT9
Grobiņas novads,Gaviezes pamatskola,59.50%,MAT9
Grobiņas novads,Grobiņas pamatskola,43.06%,MAT9
Grobiņas novads,Grobiņas ģimnāzija,73.43%,MAT9
Gulbenes novads,Daukstes pamatskola,50.00%,MAT9
Gulbenes novads,Druvienas pamatskola,62.81%,MAT9
Gulbenes novads,Galgauskas pamatskola,53.20%,MAT9
Gulbenes novads,K. Valdemāra pamatskola,45.07%,MAT9
Gulbenes novads,Litenes pamatskola,66.89%,MAT9
Gulbenes novads,Rankas pamatskola,43.20%,MAT9
Gulbenes novads,Stāķu pamatskola,63.79%,MAT9
Gulbenes novads,Stāmerienas pamatskola,33.33%,MAT9
Gulbenes novads,Tirzas pamatskola,55.07%,MAT9
Gulbenes novads,Gulbenes 2. vidusskola,40.73%,MAT9
Gulbenes novads,Gulbenes vidusskola,53.33%,MAT9
Gulbenes novads,Gulbīša vidusskola,35.47%,MAT9
Gulbenes novads,Lejasciema vidusskola,35.56%,MAT9
Gulbenes novads,Lizuma vidusskola,50.06%,MAT9
Gulbenes novads,Gulbenes Vakara (maiņu) vidusskola,31.56%,MAT9
Gulbenes novads,Gulbenes novada valsts ģimnāzija,64.40%,MAT9
Gulbenes novads,Rankas Profesionālā vidusskola,19.49%,MAT9
Iecavas novads,Dzimtmisas pamatskola,51.56%,MAT9
Iecavas novads,Iecavas vidusskola,54.03%,MAT9
Iecavas novads,Iecavas internātpamatskola,33.93%,MAT9
Ikšķiles novads,Tīnūžu pamatskola,59.41%,MAT9
Ikšķiles novads,Ikšķiles vidusskola,60.48%,MAT9
Ilūkstes novads,Subates pamatskola,54.13%,MAT9
Ilūkstes novads,Eglaines pamatskola (Ilūkstes novads),58.27%,MAT9
Ilūkstes novads,Ilūkstes 1. vidusskola,69.25%,MAT9
Ilūkstes novads,Bebrenes vidusskola,69.11%,MAT9
Ilūkstes novads,Ilūkstes Sadraudzības vidusskola,54.93%,MAT9
Inčukalna novads,Inčukalna pamatskola,63.15%,MAT9
Inčukalna novads,Vangažu vidusskola,53.41%,MAT9
Jaunjelgavas novads,Daudzeses pamatskola,48.22%,MAT9
Jaunjelgavas novads,Seces pagasta pamatskola,39.72%,MAT9
Jaunjelgavas novads,Sunākstes pamatskola,53.20%,MAT9
Jaunjelgavas novads,Jaunjelgavas vidusskola,38.27%,MAT9
Jaunpiebalgas novads,Jaunpiebalgas vidusskola,49.75%,MAT9
Jaunpils novads,Jaunpils vidusskola,50.91%,MAT9
Jelgavas novads,Platones pamatskola,45.93%,MAT9
Jelgavas novads,Aizupes pamatskola,49.24%,MAT9
Jelgavas novads,Sesavas pamatskola,49.54%,MAT9
Jelgavas novads,Svētes pamatskola,30.13%,MAT9
Jelgavas novads,Šķibes pamatskola,57.07%,MAT9
Jelgavas novads,Vilces pamatskola,42.67%,MAT9
Jelgavas novads,Zaļenieku pamatskola,43.48%,MAT9
Jelgavas novads,Kalnciema pagasta vidusskola,38.00%,MAT9
Jelgavas novads,Elejas vidusskola,57.25%,MAT9
Jelgavas novads,Kalnciema vidusskola,45.64%,MAT9
Jelgavas novads,Līvbērzes vidusskola,55.85%,MAT9
Jelgavas novads,Staļģenes vidusskola,54.29%,MAT9
Jelgavas novads,Vircavas vidusskola,38.42%,MAT9
Jelgavas novads,Jelgavas novada Neklātienes vidusskolas Svētes konsult. punkts,31.11%,MAT9
Jelgavas novads,Zaļenieku komerciālā un amatniecības vidusskola,12.67%,MAT9
Jelgavas pilsēta,Jelgavas 2. pamatskola,61.33%,MAT9
Jelgavas pilsēta,Jelgavas Vakara (maiņu) vidusskola Jelgavas cietums,28.00%,MAT9
Jelgavas pilsēta,Jelgavas Tehnoloģiju vidusskola,46.59%,MAT9
Jelgavas pilsēta,Jelgavas 4. vidusskola,49.40%,MAT9
Jelgavas pilsēta,Jelgavas 5. vidusskola,55.05%,MAT9
Jelgavas pilsēta,Jelgavas 6. vidusskola,64.65%,MAT9
Jelgavas pilsēta,Jelgavas Vakara (maiņu) vidusskola,18.33%,MAT9
Jelgavas pilsēta,Jelgavas Spīdolas ģimnāzija,64.37%,MAT9
Jelgavas pilsēta,Jelgavas Valsts ģimnāzija,58.63%,MAT9
Jelgavas pilsēta,Jelgavas Amatu vidusskola,41.45%,MAT9
Jelgavas pilsēta,Jelgavas 1. internātpamatskola,77.56%,MAT9
Jēkabpils novads,Ābeļu pamatskola,65.33%,MAT9
Jēkabpils novads,Bērzgala pamatskola,38.33%,MAT9
Jēkabpils novads,Dignājas pamatskola,46.86%,MAT9
Jēkabpils novads,Dunavas pamatskola,54.44%,MAT9
Jēkabpils novads,Rubeņu pamatskola,61.58%,MAT9
Jēkabpils novads,Zasas vidusskola,44.67%,MAT9
Jēkabpils pilsēta,Jēkabpils 3. vidusskola,49.77%,MAT9
Jēkabpils pilsēta,Jēkabpils 2. vidusskola,61.12%,MAT9
Jēkabpils pilsēta,Jēkabpils Valsts ģimnāzija,61.09%,MAT9
Jūrmalas pilsēta,Jūrmalas Alternatīvā skola,74.58%,MAT9
Jūrmalas pilsēta,Slokas pamatskola,42.60%,MAT9
Jūrmalas pilsēta,Vaivaru pamatskola,56.74%,MAT9
Jūrmalas pilsēta,Jūrmalas pilsētas Lielupes vidusskola,49.09%,MAT9
Jūrmalas pilsēta,Ķemeru vidusskola,51.73%,MAT9
Jūrmalas pilsēta,Pumpuru vidusskola,46.63%,MAT9
Jūrmalas pilsēta,Majoru vidusskola,56.94%,MAT9
Jūrmalas pilsēta,Jūrmalas pilsētas Kauguru vidusskola,56.77%,MAT9
Jūrmalas pilsēta,Jūrmalas pilsētas Mežmalas vidusskola,61.39%,MAT9
Jūrmalas pilsēta,Jūrmalas pilsētas Jaundubultu vidusskola,59.29%,MAT9
Jūrmalas pilsēta,Jūrmalas vakara vidusskola,29.33%,MAT9
Jūrmalas pilsēta,Murjāņu sporta ģimnāzija Jūrmalas filiāle,39.69%,MAT9
Jūrmalas pilsēta,Jūrmalas Valsts ģimnāzija,60.88%,MAT9
Kandavas novads,Cēres pamatskola,46.00%,MAT9
Kandavas novads,Kandavas novada Zantes pamatskola,54.27%,MAT9
Kandavas novads,Vānes pamatskola,59.24%,MAT9
Kandavas novads,Zemītes pamatskola,53.87%,MAT9
Kandavas novads,Kandavas Kārļa Mīlenbaha vidusskola,62.90%,MAT9
Kandavas novads,Kandavas internātvidusskola,57.05%,MAT9
Kārsavas novads,Mērdzenes pamatskola,70.91%,MAT9
Kārsavas novads,Mežvidu pamatskola (Kārsavas novads),67.26%,MAT9
Kārsavas novads,Salnavas pamatskola,53.11%,MAT9
Kārsavas novads,Kārsavas vidusskola,53.42%,MAT9
Kokneses novads,Bebru pamatskola,62.96%,MAT9
Kokneses novads,Pērses pamatskola,33.07%,MAT9
Kokneses novads,Ilmāra Gaiša Kokneses vidusskola,54.57%,MAT9
Kokneses novads,Vecbebru Profesionālā un vispārizglītojošā internātvidusskola,39.73%,MAT9
Krāslavas novads,Krāslavas pamatskola,45.94%,MAT9
Krāslavas novads,Aulejas pamatskola,60.22%,MAT9
Krāslavas novads,Izvaltas pamatskola,51.81%,MAT9
Krāslavas novads,Skaistas pamatskola,68.33%,MAT9
Krāslavas novads,Kalniešu pamatskola,61.78%,MAT9
Krāslavas novads,Krāslavas gr. Plāteru v.n. Poļu pamatskola,61.87%,MAT9
Krāslavas novads,Indras vidusskola,54.67%,MAT9
Krāslavas novads,Krāslavas Varavīksnes vidusskola,55.83%,MAT9
Krāslavas novads,Krāslavas Valsts ģimnāzija,63.19%,MAT9
Krimuldas novads,Garlība Merķeļa Lēdurgas pamatskola,51.43%,MAT9
Krimuldas novads,Krimuldas vidusskola,59.48%,MAT9
Krustpils novads,Krustpils pamatskola,44.91%,MAT9
Krustpils novads,Mežāres pamatskola,41.00%,MAT9
Krustpils novads,Sūnu pamatskola,67.56%,MAT9
Krustpils novads,Vīpes pamatskola,55.17%,MAT9
Krustpils novads,Brāļu Skrindu Atašienes vidusskola,72.83%,MAT9
Kuldīgas novads,Kuldīgas pamatskola,71.08%,MAT9
Kuldīgas novads,Ēdoles pamatskola,39.70%,MAT9
Kuldīgas novads,Laidu pamatskola,58.30%,MAT9
Kuldīgas novads,Turlavas pamatskola,58.40%,MAT9
Kuldīgas novads,Vārmes pamatskola,60.36%,MAT9
Kuldīgas novads,Vilgāles pamatskola,53.14%,MAT9
Kuldīgas novads,Z.A. Meierovica Kabiles pamatskola,46.22%,MAT9
Kuldīgas novads,Kuldīgas 2. vidusskola,45.69%,MAT9
Kuldīgas novads,Kuldīgas Centra vidusskola,48.89%,MAT9
Kuldīgas novads,Kuldīgas Mākslas un humanitāro zinību vidusskola,53.47%,MAT9
Ķeguma novads,Birzgales pamatskola,54.44%,MAT9
Ķeguma novads,Ķeguma komercnovirziena vidusskola,51.30%,MAT9
Ķekavas novads,"Privātā pamatskola ""Gaismas tilts 97""",77.33%,MAT9
Ķekavas novads,Ķekavas vidusskola,51.77%,MAT9
Ķekavas novads,Baložu vidusskola,58.07%,MAT9
Lielvārdes novads,Lēdmanes pamatskola,38.40%,MAT9
Lielvārdes novads,Lielvārdes pamatskola,55.56%,MAT9
Lielvārdes novads,Edgara Kauliņa Lielvārdes vidusskola,62.00%,MAT9
Lielvārdes novads,Jumpravas vidusskola,63.73%,MAT9
Liepājas pilsēta,Liepājas Katoļu pamatskola,65.07%,MAT9
Liepājas pilsēta,Liepājas 3. pamatskola,54.70%,MAT9
