Novads,Skola,Kopvērtējums,Priekšmets
Jūrmalas pilsēta,Jūrmalas pilsētas Jaundubultu vidusskola,48.74%,MAT9
Jūrmalas pilsēta,Jūrmalas pilsētas Kauguru vidusskola,48.88%,MAT9
Jūrmalas pilsēta,Jūrmalas pilsētas Mežmalas vidusskola,53.25%,MAT9
Jūrmalas pilsēta,Ķemeru vidusskola,52.31%,MAT9
Jūrmalas pilsēta,Jūrmalas pilsētas Lielupes vidusskola,51.33%,MAT9
Jūrmalas pilsēta,Jūrmalas vakara vidusskola,39.91%,MAT9
Jūrmalas pilsēta,Jūrmalas Valsts ģimnāzija,58.22%,MAT9
Kandavas novads,Kandavas Kārļa Mīlenbaha vidusskola,55.80%,MAT9
Kandavas novads,Kandavas internātvidusskola,36.88%,MAT9
Kandavas novads,Cēres pamatskola,36.00%,MAT9
Kandavas novads,Matkules pamatskola,36.38%,MAT9
Kandavas novads,Vānes pamatskola,51.67%,MAT9
Kandavas novads,Kandavas novada Zantes pamatskola,33.14%,MAT9
Kandavas novads,Zemītes pamatskola,39.76%,MAT9
Kārsavas novads,Kārsavas vidusskola,61.10%,MAT9
Kārsavas novads,Mežvidu pamatskola,46.19%,MAT9
Kārsavas novads,Salnavas pamatskola,43.39%,MAT9
Kārsavas novads,Aizgāršas pamatskola,57.60%,MAT9
Kokneses novads,Bebru pamatskola,44.00%,MAT9
Kokneses novads,Pērses pamatskola,37.33%,MAT9
Kokneses novads,Ilmāra Gaiša Kokneses vidusskola,41.82%,MAT9
Kokneses novads,Bebru vispārizglītojošā internātpamatskola,43.84%,MAT9
Krāslavas novads,Krāslavas pamatskola,48.27%,MAT9
Krāslavas novads,Krāslavas Varavīksnes vidusskola,49.41%,MAT9
Krāslavas novads,Krāslavas Valsts ģimnāzija,63.60%,MAT9
Krāslavas novads,Aulejas pamatskola,24.00%,MAT9
Krāslavas novads,Izvaltas pamatskola,48.85%,MAT9
Krāslavas novads,Skaistas pamatskola,46.18%,MAT9
Krāslavas novads,Kalniešu pamatskola,52.00%,MAT9
Krāslavas novads,Robežnieku pamatskola,66.15%,MAT9
Krāslavas novads,Indras vidusskola,46.67%,MAT9
Krimuldas novads,Garlība Merķeļa Lēdurgas pamatskola,60.71%,MAT9
Krimuldas novads,Turaidas pamatskola,33.33%,MAT9
Krimuldas novads,Krimuldas vidusskola,48.47%,MAT9
Krustpils novads,Liepenes pamatskola,21.78%,MAT9
Krustpils novads,Sūnu pamatskola,52.74%,MAT9
Krustpils novads,Krustpils pamatskola,35.84%,MAT9
Krustpils novads,Mežāres pamatskola,47.67%,MAT9
Krustpils novads,Vīpes pamatskola,47.26%,MAT9
Krustpils novads,Brāļu Skrindu Atašienes vidusskola,58.52%,MAT9
Kuldīgas novads,Kuldīgas pamatskola,42.47%,MAT9
Kuldīgas novads,Kuldīgas 2. vidusskola,33.97%,MAT9
Kuldīgas novads,Kuldīgas Centra vidusskola,49.07%,MAT9
Kuldīgas novads,Kuldīgas Mākslas un humanitāro zinību vidusskola,44.15%,MAT9
Kuldīgas novads,V. Plūdoņa Kuldīgas ģimnāzija,44.81%,MAT9
Kuldīgas novads,Kuldīgas Tehnoloģiju un tūrisma profesionālā vidusskola,28.80%,MAT9
Kuldīgas novads,Ēdoles pamatskola,46.00%,MAT9
Kuldīgas novads,Laidu pamatskola,44.00%,MAT9
Kuldīgas novads,Turlavas pamatskola,42.56%,MAT9
Kuldīgas novads,Vārmes pamatskola,52.00%,MAT9
Kuldīgas novads,Vilgāles pamatskola,33.89%,MAT9
Kuldīgas novads,Z.A. Meierovica Kabiles pamatskola,45.19%,MAT9
Ķeguma novads,Ķeguma komercnovirziena vidusskola,61.80%,MAT9
Ķeguma novads,Birzgales pamatskola,48.72%,MAT9
Ķekavas novads,Baložu vidusskola,32.13%,MAT9
Ķekavas novads,"Privātā pamatskola ""Gaismas tilts 97""",74.67%,MAT9
Ķekavas novads,Daugmales pamatskola,48.33%,MAT9
Ķekavas novads,Ķekavas vidusskola,46.78%,MAT9
Lielvārdes novads,Kaibalas pamatskola,27.50%,MAT9
Lielvārdes novads,Lielvārdes pamatskola,40.98%,MAT9
Lielvārdes novads,Edgara Kauliņa Lielvārdes vidusskola,53.18%,MAT9
Lielvārdes novads,Lēdmanes pamatskola,50.13%,MAT9
Lielvārdes novads,Jumpravas vidusskola,42.00%,MAT9
Liepājas pilsēta,Liepājas 3. pamatskola,51.98%,MAT9
Liepājas pilsēta,Liepājas internātpamatskola,43.85%,MAT9
Liepājas pilsēta,Draudzīgā aicinājuma Liepājas pilsētas 5. vidusskola,53.04%,MAT9
Liepājas pilsēta,J. Čakstes Liepājas pilsētas 10. vidusskola,44.73%,MAT9
Liepājas pilsēta,Liepājas 15. vidusskola,37.37%,MAT9
Liepājas pilsēta,Liepājas 8. vidusskola,54.27%,MAT9
Liepājas pilsēta,Liepājas Raiņa 6. vidusskola,45.29%,MAT9
Liepājas pilsēta,Liepājas 7. vidusskola,52.43%,MAT9
Liepājas pilsēta,Liepājas A. Puškina 2. vidusskola,63.80%,MAT9
Liepājas pilsēta,Liepājas pilsētas 12. vidusskola,58.06%,MAT9
Liepājas pilsēta,Liepājas vakara (maiņu) vidusskola,39.89%,MAT9
Liepājas pilsēta,Liepājas Valsts 1. ģimnāzija,57.42%,MAT9
Limbažu novads,Limbažu 1. vidusskola,42.64%,MAT9
Limbažu novads,Limbažu 2. vidusskola,17.60%,MAT9
Limbažu novads,Limbažu 3. vidusskola,56.17%,MAT9
Limbažu novads,Limbažu Jauniešu un pieaugušo vakara (maiņu) vidusskola,20.89%,MAT9
Limbažu novads,Limbažu Profesionālā vidusskola,34.83%,MAT9
Limbažu novads,Baumaņu Kārļa Viļķenes pamatskola,54.53%,MAT9
Limbažu novads,Friča Bārdas Pociema pamatskola,34.44%,MAT9
Limbažu novads,Lādezera pamatskola,35.56%,MAT9
Limbažu novads,Pāles pamatskola,32.15%,MAT9
Limbažu novads,Umurgas pamatskola,54.67%,MAT9
Limbažu novads,Vidrižu pamatskola,40.94%,MAT9
Līvānu novads,Līvānu 1. vidusskola,59.53%,MAT9
Līvānu novads,Līvānu 2. vidusskola,46.67%,MAT9
Līvānu novads,Līvānu novada Vakara (maiņu) vidusskola,26.93%,MAT9
Līvānu novads,Jaunsilavas pamatskola,45.96%,MAT9
Līvānu novads,Jersikas pamatskola,63.00%,MAT9
Līvānu novads,Rožupes pamatskola,52.19%,MAT9
Līvānu novads,Sutru pamatskola,40.44%,MAT9
Līvānu novads,Rudzātu vidusskola,69.73%,MAT9
Lubānas novads,Lubānas vidusskola,40.89%,MAT9
Lubānas novads,Meirānu Kalpaka pamatskola,39.24%,MAT9
Ludzas novads,Ludzas 2. vidusskola,59.57%,MAT9
Ludzas novads,Ludzas novada vakara vidusskola,37.67%,MAT9
Ludzas novads,Ludzas pilsētas ģimnāzija,62.44%,MAT9
Ludzas novads,Nirzas pamatskola,37.09%,MAT9
Ludzas novads,Ņukšu pamatskola,44.00%,MAT9
Ludzas novads,Pildas pamatskola,46.48%,MAT9
Ludzas novads,Istras vidusskola,60.93%,MAT9
Madonas novads,Madonas pilsētas 1. vidusskola,48.75%,MAT9
Madonas novads,Madonas pilsētas 2. vidusskola,36.81%,MAT9
Madonas novads,Madonas Vakara un neklātienes vidusskola,21.22%,MAT9
Madonas novads,Madonas Valsts ģimnāzija,74.71%,MAT9
Madonas novads,Barkavas pamatskola,63.83%,MAT9
Madonas novads,Bērzaunes pamatskola,42.92%,MAT9
Madonas novads,Degumnieku pamatskola,47.08%,MAT9
Madonas novads,Dzelzavas pamatskola,56.51%,MAT9
Madonas novads,Kalsnavas pamatskola,41.21%,MAT9
Madonas novads,Kusas pamatskola,57.81%,MAT9
Madonas novads,Lazdonas pamatskola,31.43%,MAT9
Madonas novads,Liezēres pamatskola,59.84%,MAT9
Madonas novads,Mārcienas pamatskola,31.33%,MAT9
Madonas novads,Mētrienas pamatskola,50.17%,MAT9
Madonas novads,Praulienas pamatskola,52.55%,MAT9
Madonas novads,Sarkaņu pamatskola,55.50%,MAT9
Madonas novads,Vestienas pamatskola,42.00%,MAT9
Madonas novads,Ļaudonas vidusskola,42.56%,MAT9
Madonas novads,Barkavas arodvidusskola,33.10%,MAT9
Mazsalacas novads,Mazsalacas vidusskola,39.19%,MAT9
Mālpils novads,Mālpils internātpamatskola,25.82%,MAT9
Mālpils novads,Sidgundas pamatskola,45.22%,MAT9
Mālpils novads,Mālpils vidusskola,48.69%,MAT9
Mārupes novads,Mārupes vidusskola,49.00%,MAT9
Naukšēnu novads,Naukšēnu vidusskola,38.03%,MAT9
Naukšēnu novads,"Sociālās korekcijas izglītības iestāde ""Naukšēni""",41.33%,MAT9
Neretas novads,Mazzalves pamatskola,33.33%,MAT9
Neretas novads,Sproģu pamatskola,39.62%,MAT9
Neretas novads,Neretas Jāņa Jaunsudrabiņa vidusskola,42.26%,MAT9
Nīcas novads,Rudes pamatskola,49.58%,MAT9
Nīcas novads,Nīcas vidusskola,53.93%,MAT9
Ogres novads,Ogres Sv. Meinarda katoļu pamatskola,42.00%,MAT9
Ogres novads,Jaunogres vidusskola,57.98%,MAT9
Ogres novads,Mazozolu pamatskola,41.63%,MAT9
Ogres novads,Ogresgala pamatskola,37.92%,MAT9
Olaines novads,Olaines 2. vidusskola,40.21%,MAT9
Olaines novads,Olaines 1. vidusskola,48.54%,MAT9
Ozolnieku novads,Garozas pamatskola,54.81%,MAT9
Ozolnieku novads,Salgales pamatskola,37.78%,MAT9
Ozolnieku novads,Teteles pamatskola,55.07%,MAT9
Ozolnieku novads,Ozolnieku vidusskola,44.40%,MAT9
Pāvilostas novads,Pāvilostas vidusskola,55.65%,MAT9
Pāvilostas novads,Vērgales pamatskola,53.42%,MAT9
Pļaviņu novads,Pļaviņu novada ģimnāzija,50.65%,MAT9
Preiļu novads,Preiļu 1. pamatskola,52.50%,MAT9
Preiļu novads,Preiļu 2. vidusskola,53.11%,MAT9
Preiļu novads,Preiļu novada Vakara (maiņu) un neklātienes vidusskola,33.67%,MAT9
Preiļu novads,Aizkalnes pamatskola,41.50%,MAT9
Preiļu novads,Pelēču pamatskola,58.42%,MAT9
Preiļu novads,Priekuļu pamatskola,55.26%,MAT9
Preiļu novads,Salas pamatskola,46.83%,MAT9
Priekules novads,Priekules vidusskola,46.74%,MAT9
Priekules novads,Gramzdas pamatskola,38.33%,MAT9
Priekules novads,Kalētu pamatskola,60.00%,MAT9
Priekules novads,Krotes Kronvalda Ata pamatskola,43.85%,MAT9
Priekules novads,Virgas pamatskola,29.33%,MAT9
Rēzeknes novads,Gaigalavas pamatskola,46.03%,MAT9
Rēzeknes novads,Kalnezeru Katoļu pamatskola,67.67%,MAT9
Rēzeknes novads,Rēznas pamatskola,60.00%,MAT9
Rēzeknes novads,Maltas 2. vidusskola,40.95%,MAT9
Rēzeknes novads,Feimaņu pamatskola,43.00%,MAT9
Rēzeknes novads,Jaunstrūžānu pamatskola,56.72%,MAT9
Rēzeknes novads,Sakstagala Jāņa Klīdzēja pamatskola,34.32%,MAT9
Rēzeknes novads,Verēmu pamatskola,54.46%,MAT9
Rēzeknes novads,Dricānu vidusskola,46.89%,MAT9
Rēzeknes novads,Makašānu Amatu vidusskola,44.63%,MAT9
Rēzeknes novads,Maltas 1. vidusskola,40.05%,MAT9
Rēzeknes novads,Nautrēnu vidusskola,50.44%,MAT9
Rēzeknes novads,Audriņu vidusskola,52.89%,MAT9
Rēzeknes novads,Maltas 2.vidusskolas filiāle,50.00%,MAT9
Rēzeknes novads,Tiskādu vidusskola,50.94%,MAT9
Rēzeknes novads,Kaunatas vidusskola,40.29%,MAT9
Rēzeknes pilsēta,Rēzeknes 1. vidusskola,57.38%,MAT9
Rēzeknes pilsēta,Rēzeknes 5. vidusskola,54.95%,MAT9
Rēzeknes pilsēta,Rēzeknes Katoļu vidusskola,60.17%,MAT9
Rēzeknes pilsēta,Rēzeknes poļu vidusskola,54.91%,MAT9
Rēzeknes pilsēta,Rēzeknes 2. vidusskola,66.07%,MAT9
Rēzeknes pilsēta,Rēzeknes 3. vidusskola,71.22%,MAT9
Rēzeknes pilsēta,Rēzeknes 4. vidusskola,49.78%,MAT9
Rēzeknes pilsēta,Rēzeknes 6. vidusskola,57.33%,MAT9
Rēzeknes pilsēta,Rēzeknes logopēdiskā internātpamatskola,40.59%,MAT9
Riebiņu novads,Dravnieku pamatskola,62.89%,MAT9
Riebiņu novads,Galēnu pamatskola,32.89%,MAT9
Riebiņu novads,Rušonas pamatskola,50.37%,MAT9
Riebiņu novads,Silajāņu pamatskola,39.81%,MAT9
Riebiņu novads,Riebiņu vidusskola,60.07%,MAT9
Rīgas pilsēta (Centra raj.),"Pamatskola ""Rīdze""",40.17%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas Centra daiļamatniecības pamatskola,60.76%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas 24. pamatskola,61.78%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas pilsētas 3. ģimnāzija,67.37%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas 99. vidusskola,39.87%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas Centra humanitārā vidusskola,61.33%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas 22. vidusskola,57.70%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas 40. vidusskola,59.84%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas M. Lomonosova krievu vidusskola,56.00%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas Raiņa 8. vakara (maiņu) vidusskola,31.89%,MAT9
Rīgas pilsēta (Centra raj.),Natālijas Draudziņas ģimnāzija,41.94%,MAT9
Rīgas pilsēta (Centra raj.),Privātā Rīgas Tehnolingvistiskā ģimnāzija,68.53%,MAT9
Rīgas pilsēta (Centra raj.),Rīgas Valsts 1. ģimnāzija,94.13%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Anniņmuižas vidusskola,44.57%,MAT9
Rīgas pilsēta (Kurzemes raj.),Iļģuciema vidusskola,34.46%,MAT9
Rīgas pilsēta (Kurzemes raj.),"Privātā vidusskola ""Patnis""",48.12%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 19. vidusskola,40.93%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 41. vidusskola,37.52%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 69. vidusskola,55.53%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Doma kora skola,61.26%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Imantas vidusskola,44.31%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Valdorfskola,52.18%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 33. vidusskola,64.74%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 54. vidusskola,50.56%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 68. vidusskola,53.43%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 71. vidusskola,42.44%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Daugavgrīvas vidusskola,48.83%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas Ostvalda vidusskola,61.45%,MAT9
Rīgas pilsēta (Kurzemes raj.),"Privātā vidusskola ""Templum""",41.33%,MAT9
Rīgas pilsēta (Kurzemes raj.),Emīla Dārziņa mūzikas vidusskola,59.83%,MAT9
Rīgas pilsēta (Kurzemes raj.),"Privātskola ""Latreia""",53.78%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 96. vidusskola,58.71%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 1. vakara (maiņu) vidusskola,35.21%,MAT9
Rīgas pilsēta (Kurzemes raj.),Rīgas 1.vakara (maiņu) vidusskola (Iļģuciema cietums),44.67%,MAT9
Rīgas pilsēta (Kurzemes raj.),Āgenskalna ģimnāzija,61.77%,MAT9
Rīgas pilsēta (Latgales priekšp.),Andreja Pumpura Rīgas 11. pamatskola,50.82%,MAT9
Rīgas pilsēta (Latgales priekšp.),O.Kalpaka Rīgas Tautas daiļamatu pamatskola,41.94%,MAT9
Rīgas pilsēta (Latgales priekšp.),"Privātā pamatskola ""Maksima""",51.70%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Baltkrievu pamatskola,54.89%,MAT9
Rīgas pilsēta (Latgales priekšp.),Kārļa Videnieka Rīgas 77. vidusskola,41.02%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 25. vidusskola,57.44%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 6. vidusskola,49.88%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 62. vidusskola,35.04%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 90. vidusskola,32.37%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 93. vidusskola,54.41%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Kristīgā vidusskola,48.44%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Lietuviešu vidusskola,56.82%,MAT9
Rīgas pilsēta (Latgales priekšp.),Habad Ebreju privātā vidusskola,56.53%,MAT9
Rīgas pilsēta (Latgales priekšp.),"Informācijas sistēmu menedžmenta augstskolas vidusskola ""PREMJERS""",54.91%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 15. vidusskola,41.16%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 32. vidusskola,49.28%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 51. vidusskola,52.75%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 65. vidusskola,54.04%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 72. vidusskola,46.65%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 75. vidusskola,39.85%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 86. vidusskola,53.69%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 88. vidusskola,46.65%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 92. vidusskola,50.30%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Krievu vidusskola,52.00%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Sergeja Žoltoka vidusskola,50.06%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Universālā vidusskola,55.70%,MAT9
Rīgas pilsēta (Latgales priekšp.),"Privātā vidusskola ""Laisma""",64.00%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Ukraiņu vidusskola,57.60%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas vakara ģimnāzija,33.50%,MAT9
Rīgas pilsēta (Latgales priekšp.),Humanitārā privātģimnāzija,41.14%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas komercģimnāzija,68.82%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas pilsētas Pļavnieku ģimnāzija,49.13%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas 3. arodskola,43.78%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Sergeja Žoltoka vidusskola (š.cietums),54.36%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Lastādijas internātvidusskola,36.72%,MAT9
Rīgas pilsēta (Latgales priekšp.),Rīgas Lastādijas internātvidusskola (Rīgas Centrālcietums),49.33%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Mežciema pamatskola,53.50%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 100. vidusskola,38.14%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 45. vidusskola,51.70%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 49. vidusskola,70.49%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 64. vidusskola,54.55%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 84. vidusskola,55.70%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 85. vidusskola,41.21%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Ezerkrastu vidusskola,42.17%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Franču licejs,65.66%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Hanzas vidusskola,53.92%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Juglas vidusskola,51.65%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Teikas vidusskola,62.88%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),"Privātā vidusskola ""MAXVEL""",64.00%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 16. vidusskola,55.19%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 21. vidusskola,64.31%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 60. vidusskola,61.13%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 63. vidusskola,45.68%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 74. vidusskola,46.30%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 80. vidusskola,54.51%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 89. vidusskola,46.38%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Herdera vidusskola,69.70%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Purvciema vidusskola,68.10%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Š. Dubnova Rīgas Ebreju vidusskola,53.33%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),"Privātā vidusskola ""Klasika""",65.60%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Biznesa un vadības privātvidusskola,42.67%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Itas Kozakēvičas Poļu vidusskola,58.57%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas 9. vakara (maiņu) vidusskola,28.07%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Centra krievu privātģimnāzija,49.33%,MAT9
Rīgas pilsēta (Vidzemes priekšp.),Rīgas Klasiskā ģimnāzija,67.62%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Friča Brīvzemnieka pamatskola,32.12%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 7. internātpamatskola,44.89%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 47. vidusskola,49.24%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 94. vidusskola,50.39%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Igauņu vidusskola,62.04%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 53. vidusskola,57.20%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 61. vidusskola,36.77%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 95. vidusskola,62.22%,MAT9
Rīgas pilsēta (Zemgales priekšp.),"Rīgas vispārizglītojošā privātā vidusskola ""Evrika""",63.78%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Šampētera vidusskola,48.75%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas 14. vakara (maiņu) vidusskola,31.69%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Angļu ģimnāzija,53.45%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Katoļu ģimnāzija,39.67%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Rīgas Zolitūdes ģimnāzija,62.22%,MAT9
Rīgas pilsēta (Zemgales priekšp.),Āgenskalna Valsts ģimnāzija,61.40%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 7. pamatskola,47.85%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 28. vidusskola,46.03%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 31. vidusskola,39.66%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas Jāņa Poruka vidusskola,24.67%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas Kultūru vidusskola,56.28%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Puškina licejs,66.70%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 10. vidusskola,66.55%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 13. vidusskola,53.08%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 29. vidusskola,42.62%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 37. vidusskola,57.41%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 46. vidusskola,48.68%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas Rīnūžu vidusskola,56.17%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 18. vakara (maiņu) vidusskola,28.96%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas pilsētas 2. ģimnāzija,68.74%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas Valsts tehnikums,22.67%,MAT9
Rīgas pilsēta (Ziemeļu raj.),Rīgas 66. speciālā vidusskola,47.47%,MAT9
Rojas novads,Mērsraga vidusskola,33.60%,MAT9
Rojas novads,Rojas vidusskola,41.83%,MAT9
Ropažu novads,Zaķumuižas pamatskola,30.83%,MAT9
Ropažu novads,Ropažu vidusskola,37.69%,MAT9
Rucavas novads,Rucavas pamatskola,59.39%,MAT9
Rucavas novads,Sikšņu pamatskola,56.00%,MAT9
Rugāju novads,Eglaines pamatskola,47.24%,MAT9
Rugāju novads,Rugāju novada vidusskola,55.03%,MAT9
Rundāles novads,Pilsrundāles vidusskola,60.60%,MAT9
Rundāles novads,Saulaines Profesionālā vidusskola,20.24%,MAT9
Rūjienas novads,Rūjienas vidusskola,40.51%,MAT9
Rūjienas novads,Jeru pamatskola,42.44%,MAT9
Salacgrīvas novads,Krišjāņa Valdemāra Ainažu pamatskola,56.53%,MAT9
Salacgrīvas novads,Salacgrīvas vidusskola,44.84%,MAT9
Salacgrīvas novads,Liepupes vidusskola,60.00%,MAT9
Salas novads,Biržu internātpamatskola,43.58%,MAT9
Salas novads,Biržu pamatskola,40.41%,MAT9
Salas novads,Salas vidusskola,38.47%,MAT9
Salaspils novads,"Salaspils novada pašvaldības iestāde ""Salaspils 1. vidusskola""",54.11%,MAT9
Salaspils novads,"Salaspils novada pašvaldības iestāde ""Salaspils 2. vidusskola""",42.09%,MAT9
Saldus novads,Saldus pamatskola,44.27%,MAT9
Saldus novads,Saldus 2. vidusskola,53.30%,MAT9
Saldus novads,Saldus ģimnāzija,56.36%,MAT9
Saldus novads,Saldus novada pašvaldības Cieceres internātpamatskola,37.54%,MAT9
Saldus novads,Saldus novada pašvaldības Jaunlutriņu pamatskola,54.76%,MAT9
Saldus novads,Saldus novada pašvaldības Kursīšu pamatskola,43.33%,MAT9
Saldus novads,Saldus novada pašvaldības Kurzemītes pamatskola,35.33%,MAT9
Saldus novads,Saldus novada pašvaldības Lutriņu pamatskola,47.62%,MAT9
Saldus novads,Nīgrandes pamatskola,51.00%,MAT9
Saldus novads,Saldus novada pašvaldības Pampāļu pamatskola,40.76%,MAT9
Saldus novads,Saldus novada pašvaldības Rubas pamatskola,41.41%,MAT9
Saldus novads,Saldus novada pašvaldības Sātiņu pamatskola,51.56%,MAT9
Saldus novads,Saldus novada pašvaldības Striķu pamatskola,51.33%,MAT9
Saldus novads,Saldus novada pašvaldības Zirņu pamatskola,52.00%,MAT9
Saldus novads,Saldus novada pašvaldības Druvas vidusskola,59.07%,MAT9
